timestamp,cpu_pct,memory_pct,active_connections,lock_wait_count,disk_io_mbps,cache_hit_ratio
2026-01-05 03:13:00,19.51,43.74,30,0.66,75.84,0.9777
2026-01-05 03:13:30,23.8,42.96,7,1.05,36.25,0.9798
2026-01-05 03:14:00,20.92,44.95,14,0.02,73.6,0.9647
2026-01-05 03:14:30,18.94,43.12,33,1.21,85.43,0.9735
2026-01-05 03:15:00,24.89,42.59,9,0.7,82.0,0.9553
2026-01-05 03:15:30,19.92,41.59,26,1.17,79.6,0.9713
2026-01-05 03:16:00,20.38,43.39,13,0.0,72.22,0.9682
2026-01-05 03:16:30,24.12,46.14,27,0.3,64.69,0.9698
2026-01-05 03:17:00,28.13,45.98,25,0.61,56.87,0.9729
2026-01-05 03:17:30,17.23,42.54,18,1.6,64.79,0.9406
2026-01-05 03:18:00,22.08,41.64,19,0.76,66.15,0.9728
2026-01-05 03:18:30,15.97,42.0,23,0.5,46.13,0.9716
2026-01-05 03:19:00,23.98,42.97,9,1.16,45.5,0.968
2026-01-05 03:19:30,17.95,40.74,17,0.71,60.74,0.9708
2026-01-05 03:20:00,19.31,45.04,21,0.46,57.56,0.9484
2026-01-05 03:20:30,21.52,42.37,7,0.54,57.03,0.9806
2026-01-05 03:21:00,15.58,40.22,25,1.49,59.52,0.9585
2026-01-05 03:21:30,22.54,38.45,10,0.67,93.94,0.9605
2026-01-05 03:22:00,21.03,45.39,30,0.52,70.59,0.983
2026-01-05 03:22:30,16.16,45.18,14,0.86,67.2,0.9552
2026-01-05 03:23:00,17.82,43.7,24,0.75,72.04,0.9705
2026-01-05 03:23:30,17.86,44.63,24,2.12,65.35,0.9602
2026-01-05 03:24:00,23.12,44.81,17,0.62,79.26,0.9564
2026-01-05 03:24:30,19.58,43.35,24,0.51,43.5,0.9455
2026-01-05 03:25:00,17.08,40.57,19,0.22,60.75,0.9569
2026-01-05 03:25:30,19.53,45.84,23,0.83,64.37,0.9603
2026-01-05 03:26:00,21.88,44.38,15,0.84,40.97,0.9668
2026-01-05 03:26:30,23.18,42.66,29,0.38,74.7,0.9643
2026-01-05 03:27:00,20.64,43.01,20,1.25,92.26,0.9646
2026-01-05 03:27:30,23.38,41.84,24,0.44,87.95,0.9867
2026-01-05 03:28:00,20.61,38.88,17,1.44,80.04,0.9671
2026-01-05 03:28:30,24.01,44.23,26,1.29,94.57,0.9682
2026-01-05 03:29:00,23.74,42.67,17,1.68,75.14,0.9726
2026-01-05 03:29:30,21.39,42.11,20,1.55,80.22,0.9474
2026-01-05 03:30:00,20.42,46.87,19,0.0,100.45,0.9713
2026-01-05 03:30:30,20.85,42.56,25,0.56,89.27,0.9699
2026-01-05 03:31:00,21.84,43.62,19,1.36,59.22,0.9482
2026-01-05 03:31:30,22.95,44.59,22,1.04,67.4,0.9723
2026-01-05 03:32:00,21.01,42.38,19,1.85,46.34,0.9694
2026-01-05 03:32:30,16.11,43.14,18,0.0,78.2,0.9606
2026-01-05 03:33:00,14.89,45.06,27,1.58,77.9,0.9648
2026-01-05 03:33:30,25.18,46.74,26,0.37,75.54,0.9688
2026-01-05 03:34:00,15.81,44.34,32,1.16,94.78,0.9662
2026-01-05 03:34:30,21.02,44.16,16,0.36,91.67,0.9781
2026-01-05 03:35:00,18.31,45.36,20,1.01,79.74,0.9742
2026-01-05 03:35:30,21.53,46.25,22,1.15,60.33,0.9859
2026-01-05 03:36:00,22.73,44.87,12,0.43,91.56,0.9671
2026-01-05 03:36:30,15.58,45.53,18,1.55,71.67,0.9663
2026-01-05 03:37:00,24.9,41.68,15,0.75,85.56,0.9509
2026-01-05 03:37:30,16.36,45.12,17,0.65,45.3,0.9574
2026-01-05 03:38:00,21.39,45.36,17,1.68,63.04,0.9573
2026-01-05 03:38:30,26.02,43.92,18,0.77,93.61,0.9788
2026-01-05 03:39:00,19.0,43.44,21,0.36,72.64,0.9642
2026-01-05 03:39:30,24.88,45.94,19,0.75,83.44,0.9583
2026-01-05 03:40:00,23.27,43.37,16,0.38,95.34,0.9625
2026-01-05 03:40:30,26.42,42.52,22,2.05,57.77,0.9451
2026-01-05 03:41:00,25.4,41.92,21,0.56,77.82,0.9545
2026-01-05 03:41:30,21.0,44.47,16,0.51,68.59,0.9498
2026-01-05 03:42:00,20.32,43.83,19,0.72,73.66,0.9575
2026-01-05 03:42:30,23.66,46.47,18,1.1,70.37,0.9677
2026-01-05 03:43:00,26.33,44.64,12,1.09,92.62,0.9618
2026-01-05 03:43:30,24.62,42.24,13,0.93,47.78,0.9616
2026-01-05 03:44:00,25.54,39.82,15,0.35,73.34,0.9603
2026-01-05 03:44:30,25.88,45.55,23,0.94,80.19,0.9553
2026-01-05 03:45:00,24.3,41.45,25,1.46,77.62,0.9621
2026-01-05 03:45:30,22.93,37.95,23,0.81,73.7,0.971
2026-01-05 03:46:00,21.55,41.41,20,0.9,76.35,0.9655
2026-01-05 03:46:30,24.89,41.52,22,1.51,48.61,0.9656
2026-01-05 03:47:00,20.06,42.98,17,0.79,102.42,0.9512
2026-01-05 03:47:30,18.31,41.12,30,0.64,74.41,0.9598
2026-01-05 03:48:00,19.03,43.27,34,1.57,62.17,0.9702
2026-01-05 03:48:30,19.37,40.19,26,1.45,90.66,0.9591
2026-01-05 03:49:00,21.41,45.27,23,0.68,50.85,0.9649
2026-01-05 03:49:30,25.15,41.38,25,1.04,86.39,0.9724
2026-01-05 03:50:00,19.88,40.56,19,1.32,67.18,0.9567
2026-01-05 03:50:30,16.5,47.3,26,1.26,89.82,0.9694
2026-01-05 03:51:00,21.27,43.49,19,2.2,83.82,0.959
2026-01-05 03:51:30,23.4,41.8,29,0.55,83.0,0.9743
2026-01-05 03:52:00,23.21,44.04,22,0.86,67.0,0.9591
2026-01-05 03:52:30,26.49,43.63,18,0.63,92.16,0.9703
2026-01-05 03:53:00,23.78,43.36,24,0.57,71.93,0.9732
2026-01-05 03:53:30,24.72,41.91,17,0.94,101.72,0.9444
2026-01-05 03:54:00,22.99,41.15,19,0.71,69.69,0.9582
2026-01-05 03:54:30,22.17,42.83,14,1.28,87.29,0.9719
2026-01-05 03:55:00,17.58,44.52,25,0.38,76.31,0.9623
2026-01-05 03:55:30,27.72,47.78,13,2.14,62.45,0.9733
2026-01-05 03:56:00,25.16,41.96,24,0.84,84.67,0.9657
2026-01-05 03:56:30,25.84,44.1,21,1.44,85.06,0.9707
2026-01-05 03:57:00,20.3,41.89,19,0.59,88.32,0.9731
2026-01-05 03:57:30,21.83,46.84,29,1.02,64.2,0.9791
2026-01-05 03:58:00,22.16,44.26,20,0.46,54.68,0.9697
2026-01-05 03:58:30,19.99,50.13,17,0.27,84.36,0.9786
2026-01-05 03:59:00,22.59,45.18,13,0.56,60.78,0.9443
2026-01-05 03:59:30,22.74,39.55,15,0.63,64.42,0.9672
2026-01-05 04:00:00,23.36,45.85,26,1.48,77.04,0.9663
2026-01-05 04:00:30,23.98,44.34,20,0.74,64.8,0.9674
2026-01-05 04:01:00,22.21,42.76,19,0.3,91.93,0.964
2026-01-05 04:01:30,19.9,45.7,19,0.21,92.57,0.9578
2026-01-05 04:02:00,21.32,44.2,28,0.92,59.44,0.9686
2026-01-05 04:02:30,21.09,47.89,22,0.0,82.79,0.9826
2026-01-05 04:03:00,27.32,47.8,17,1.37,66.78,0.9653
2026-01-05 04:03:30,18.77,42.85,19,1.36,89.62,0.9659
2026-01-05 04:04:00,18.59,43.55,19,1.35,95.47,0.9736
2026-01-05 04:04:30,20.38,38.69,14,1.63,71.78,0.9555
2026-01-05 04:05:00,27.62,46.73,23,0.77,76.0,0.9653
2026-01-05 04:05:30,27.49,45.04,26,1.5,60.44,0.9706
2026-01-05 04:06:00,21.86,39.19,12,0.41,86.13,0.9641
2026-01-05 04:06:30,23.3,48.13,16,0.91,82.73,0.9556
2026-01-05 04:07:00,22.88,41.05,30,0.58,108.82,0.9626
2026-01-05 04:07:30,25.88,44.15,23,0.63,80.14,0.9661
2026-01-05 04:08:00,20.5,44.03,20,2.08,77.19,0.9783
2026-01-05 04:08:30,22.26,44.8,16,0.7,81.7,0.9787
2026-01-05 04:09:00,23.57,47.08,26,1.74,77.84,0.9867
2026-01-05 04:09:30,21.44,42.78,17,2.1,91.02,0.9595
2026-01-05 04:10:00,26.7,45.71,33,0.16,74.94,0.9581
2026-01-05 04:10:30,17.03,46.46,22,1.3,114.31,0.9592
2026-01-05 04:11:00,21.74,44.6,28,0.65,69.64,0.9733
2026-01-05 04:11:30,24.14,40.28,17,1.69,85.14,0.9551
2026-01-05 04:12:00,22.55,44.42,27,0.26,66.68,0.9654
2026-01-05 04:12:30,22.76,45.54,17,1.12,95.67,0.9675
2026-01-05 04:13:00,23.53,44.23,19,0.91,98.39,0.9614
2026-01-05 04:13:30,20.44,43.44,24,0.76,86.77,0.9679
2026-01-05 04:14:00,25.83,47.3,28,0.48,66.13,0.9618
2026-01-05 04:14:30,21.81,42.18,21,0.71,69.6,0.9594
2026-01-05 04:15:00,26.75,44.88,36,1.03,75.53,0.9626
2026-01-05 04:15:30,23.99,45.35,34,0.53,92.76,0.9646
2026-01-05 04:16:00,18.56,46.05,30,0.52,79.94,0.9452
2026-01-05 04:16:30,19.49,46.61,21,0.4,83.51,0.9573
2026-01-05 04:17:00,21.91,46.02,18,0.5,82.58,0.9721
2026-01-05 04:17:30,27.04,43.21,28,0.56,107.66,0.9511
2026-01-05 04:18:00,27.36,43.26,34,1.25,65.22,0.9572
2026-01-05 04:18:30,25.72,46.67,23,0.98,91.84,0.9637
2026-01-05 04:19:00,19.55,42.97,25,1.57,104.9,0.9701
2026-01-05 04:19:30,24.29,46.1,20,0.88,68.3,0.9498
2026-01-05 04:20:00,24.49,45.0,27,1.24,84.5,0.9679
2026-01-05 04:20:30,23.36,45.45,20,1.15,90.89,0.9556
2026-01-05 04:21:00,23.7,43.41,21,0.4,100.04,0.9729
2026-01-05 04:21:30,25.15,48.6,23,2.48,77.65,0.9648
2026-01-05 04:22:00,22.4,45.43,28,0.91,107.91,0.9646
2026-01-05 04:22:30,24.41,42.87,26,0.9,72.14,0.9544
2026-01-05 04:23:00,31.67,44.19,17,0.62,80.69,0.9676
2026-01-05 04:23:30,25.32,46.07,21,1.14,68.32,0.9559
2026-01-05 04:24:00,20.95,42.37,30,1.32,96.31,0.9625
2026-01-05 04:24:30,26.04,41.23,29,1.06,91.07,0.9659
2026-01-05 04:25:00,20.8,41.78,21,1.26,92.22,0.9484
2026-01-05 04:25:30,20.82,43.33,23,0.3,60.53,0.9538
2026-01-05 04:26:00,24.08,42.45,24,1.51,62.54,0.9599
2026-01-05 04:26:30,26.89,43.97,22,1.56,77.48,0.973
2026-01-05 04:27:00,25.16,44.16,27,1.14,97.59,0.9564
2026-01-05 04:27:30,24.0,44.72,28,0.47,97.53,0.9666
2026-01-05 04:28:00,19.98,47.29,36,1.49,103.88,0.9627
2026-01-05 04:28:30,18.95,41.18,26,0.69,68.76,0.9613
2026-01-05 04:29:00,25.84,42.0,22,1.75,66.56,0.9705
2026-01-05 04:29:30,22.53,45.99,30,1.36,96.32,0.9503
2026-01-05 04:30:00,27.39,43.23,26,1.12,90.17,0.9651
2026-01-05 04:30:30,21.51,42.23,29,1.09,100.14,0.9613
2026-01-05 04:31:00,19.89,46.9,23,1.17,73.39,0.9782
2026-01-05 04:31:30,21.47,44.29,25,0.45,88.06,0.9778
2026-01-05 04:32:00,22.69,45.79,11,0.98,78.62,0.9535
2026-01-05 04:32:30,27.41,44.34,24,0.81,54.56,0.9504
2026-01-05 04:33:00,27.1,40.81,21,0.8,109.68,0.9693
2026-01-05 04:33:30,22.55,47.64,21,1.51,63.14,0.9724
2026-01-05 04:34:00,23.06,43.0,24,1.14,76.31,0.9671
2026-01-05 04:34:30,22.53,46.3,27,0.98,77.12,0.9631
2026-01-05 04:35:00,25.99,49.22,30,1.5,130.28,0.9667
2026-01-05 04:35:30,25.79,46.5,20,0.79,76.36,0.968
2026-01-05 04:36:00,23.87,45.4,31,1.44,81.74,0.9548
2026-01-05 04:36:30,27.8,46.67,17,0.86,86.64,0.9692
2026-01-05 04:37:00,27.18,45.72,28,1.05,74.27,0.9588
2026-01-05 04:37:30,24.51,45.09,16,0.82,85.22,0.9586
2026-01-05 04:38:00,23.77,46.16,20,0.2,79.37,0.969
2026-01-05 04:38:30,29.58,46.75,18,0.9,88.44,0.9631
2026-01-05 04:39:00,26.19,43.39,26,1.23,97.19,0.9532
2026-01-05 04:39:30,23.54,39.81,23,0.76,69.51,0.963
2026-01-05 04:40:00,24.46,40.74,27,0.56,92.31,0.9484
2026-01-05 04:40:30,24.72,44.69,27,1.09,81.2,0.9459
2026-01-05 04:41:00,20.26,44.12,26,0.72,94.62,0.9584
2026-01-05 04:41:30,21.8,44.73,27,1.19,113.42,0.9545
2026-01-05 04:42:00,24.53,46.17,26,0.78,62.23,0.956
2026-01-05 04:42:30,21.53,41.87,22,0.51,94.22,0.9671
2026-01-05 04:43:00,22.1,44.83,17,0.79,91.67,0.9693
2026-01-05 04:43:30,22.67,47.46,18,0.41,96.33,0.9778
2026-01-05 04:44:00,26.35,45.31,15,0.03,87.85,0.9574
2026-01-05 04:44:30,21.56,45.52,27,1.51,87.95,0.9733
2026-01-05 04:45:00,24.96,45.19,32,0.55,128.34,0.9647
2026-01-05 04:45:30,26.08,46.47,36,1.44,62.05,0.975
2026-01-05 04:46:00,23.97,45.67,20,1.31,76.58,0.9619
2026-01-05 04:46:30,24.14,49.3,36,1.07,87.31,0.9572
2026-01-05 04:47:00,28.38,44.83,24,1.54,78.5,0.9605
2026-01-05 04:47:30,20.31,46.89,36,1.41,108.5,0.9524
2026-01-05 04:48:00,25.83,43.63,25,1.44,88.33,0.9467
2026-01-05 04:48:30,21.18,42.76,29,2.08,107.24,0.9418
2026-01-05 04:49:00,29.45,47.43,19,0.9,103.46,0.9662
2026-01-05 04:49:30,21.26,46.78,16,0.94,104.1,0.9609
2026-01-05 04:50:00,23.75,47.37,32,1.71,100.37,0.9715
2026-01-05 04:50:30,27.44,46.12,27,0.94,69.07,0.9511
2026-01-05 04:51:00,24.46,46.11,34,1.04,102.53,0.9714
2026-01-05 04:51:30,24.61,46.81,26,1.72,97.02,0.9487
2026-01-05 04:52:00,25.86,48.95,26,1.29,95.9,0.9502
2026-01-05 04:52:30,26.9,42.87,24,1.6,93.06,0.9575
2026-01-05 04:53:00,26.77,45.57,27,1.4,77.03,0.9609
2026-01-05 04:53:30,24.5,42.52,22,1.85,93.71,0.9473
2026-01-05 04:54:00,20.88,45.5,35,0.98,107.78,0.964
2026-01-05 04:54:30,26.91,43.05,32,0.91,101.12,0.9523
2026-01-05 04:55:00,26.09,46.46,27,1.28,84.41,0.9539
2026-01-05 04:55:30,30.38,47.86,23,1.36,77.26,0.9486
2026-01-05 04:56:00,28.73,42.39,32,0.95,85.46,0.9644
2026-01-05 04:56:30,27.37,44.14,31,1.14,69.8,0.9586
2026-01-05 04:57:00,29.83,49.18,31,0.49,96.23,0.9688
2026-01-05 04:57:30,27.87,47.4,29,1.05,79.75,0.9413
2026-01-05 04:58:00,26.77,46.24,30,0.42,98.78,0.9808
2026-01-05 04:58:30,25.99,45.74,29,2.1,73.75,0.9623
2026-01-05 04:59:00,23.42,44.81,27,1.76,116.36,0.9646
2026-01-05 04:59:30,24.69,50.89,26,0.8,62.72,0.9741
2026-01-05 05:00:00,28.79,50.77,21,1.82,90.63,0.9682
2026-01-05 05:00:30,20.94,48.87,32,1.07,99.26,0.9525
2026-01-05 05:01:00,24.21,45.05,19,1.53,107.69,0.953
2026-01-05 05:01:30,26.99,45.44,30,0.78,76.57,0.9706
2026-01-05 05:02:00,25.82,50.05,28,0.64,108.46,0.9663
2026-01-05 05:02:30,28.2,48.39,25,1.04,87.48,0.9471
2026-01-05 05:03:00,25.29,48.72,29,0.43,66.96,0.9766
2026-01-05 05:03:30,25.81,44.75,27,0.37,111.64,0.956
2026-01-05 05:04:00,30.25,46.18,35,1.24,103.34,0.9671
2026-01-05 05:04:30,28.02,46.78,27,2.07,76.93,0.9599
2026-01-05 05:05:00,26.26,46.92,26,1.27,88.25,0.944
2026-01-05 05:05:30,26.24,43.92,20,1.18,98.1,0.9651
2026-01-05 05:06:00,27.98,42.29,22,2.1,75.31,0.9659
2026-01-05 05:06:30,24.22,46.31,25,1.4,93.07,0.9553
2026-01-05 05:07:00,23.2,46.73,23,1.33,130.66,0.9732
2026-01-05 05:07:30,28.5,46.02,19,0.46,110.51,0.9518
2026-01-05 05:08:00,24.32,45.9,23,0.51,90.75,0.9507
2026-01-05 05:08:30,24.19,44.66,31,1.01,88.83,0.9656
2026-01-05 05:09:00,26.06,45.71,31,1.46,89.55,0.9604
2026-01-05 05:09:30,24.14,44.54,33,1.35,98.59,0.9624
2026-01-05 05:10:00,26.69,47.69,34,1.59,90.49,0.9734
2026-01-05 05:10:30,27.24,47.57,30,1.25,80.97,0.9665
2026-01-05 05:11:00,35.16,45.59,29,0.91,84.93,0.9749
2026-01-05 05:11:30,24.6,45.39,21,0.75,66.63,0.9658
2026-01-05 05:12:00,35.09,45.64,21,1.59,81.6,0.9724
2026-01-05 05:12:30,25.84,45.11,28,1.52,89.09,0.9544
2026-01-05 05:13:00,26.16,43.87,31,0.25,86.09,0.9669
2026-01-05 05:13:30,27.67,47.59,29,1.73,106.62,0.9638
2026-01-05 05:14:00,29.61,47.95,27,0.47,99.31,0.9647
2026-01-05 05:14:30,30.1,44.58,25,1.37,91.93,0.9404
2026-01-05 05:15:00,28.02,42.78,25,1.82,120.63,0.947
2026-01-05 05:15:30,25.91,46.57,38,0.9,86.1,0.9747
2026-01-05 05:16:00,25.84,47.97,22,1.07,68.61,0.9486
2026-01-05 05:16:30,29.48,46.43,28,0.78,90.2,0.9621
2026-01-05 05:17:00,29.98,41.31,26,1.24,92.28,0.9631
2026-01-05 05:17:30,27.84,45.95,27,1.03,110.99,0.9517
2026-01-05 05:18:00,26.92,46.97,38,1.01,108.4,0.9713
2026-01-05 05:18:30,26.91,46.18,28,1.03,106.83,0.9613
2026-01-05 05:19:00,27.88,44.39,25,2.24,91.6,0.9512
2026-01-05 05:19:30,31.47,47.2,33,1.1,89.49,0.9572
2026-01-05 05:20:00,23.1,46.5,32,2.09,95.82,0.9355
2026-01-05 05:20:30,26.96,52.16,34,0.76,103.39,0.9514
2026-01-05 05:21:00,23.25,46.02,31,0.24,77.55,0.9589
2026-01-05 05:21:30,26.09,47.51,24,1.53,77.03,0.9752
2026-01-05 05:22:00,22.24,44.57,32,2.01,99.77,0.9644
2026-01-05 05:22:30,27.44,44.7,28,0.57,75.86,0.9628
2026-01-05 05:23:00,24.09,47.43,24,1.33,87.97,0.9727
2026-01-05 05:23:30,28.43,49.27,27,1.21,80.59,0.9545
2026-01-05 05:24:00,26.74,45.38,24,0.48,60.47,0.948
2026-01-05 05:24:30,29.41,43.64,24,2.08,86.02,0.9618
2026-01-05 05:25:00,29.53,48.2,23,1.07,71.55,0.983
2026-01-05 05:25:30,22.82,44.78,25,0.44,116.11,0.9828
2026-01-05 05:26:00,26.25,44.27,20,1.07,91.34,0.952
2026-01-05 05:26:30,28.34,47.7,32,1.03,79.56,0.9651
2026-01-05 05:27:00,27.78,48.73,35,0.48,74.84,0.9509
2026-01-05 05:27:30,24.58,48.46,33,1.74,102.3,0.9605
2026-01-05 05:28:00,31.42,47.93,31,1.94,98.34,0.9553
2026-01-05 05:28:30,25.31,48.4,37,1.17,116.24,0.9386
2026-01-05 05:29:00,27.73,46.95,27,2.4,95.89,0.9542
2026-01-05 05:29:30,27.97,43.03,27,1.69,87.45,0.95
2026-01-05 05:30:00,31.89,49.75,34,0.98,93.56,0.9502
2026-01-05 05:30:30,24.98,44.98,28,0.69,73.69,0.9604
2026-01-05 05:31:00,28.74,50.51,28,1.36,102.11,0.9556
2026-01-05 05:31:30,30.27,48.66,33,1.08,92.05,0.9445
2026-01-05 05:32:00,25.7,45.91,26,1.44,115.63,0.949
2026-01-05 05:32:30,28.96,45.08,30,0.87,106.71,0.9513
2026-01-05 05:33:00,31.22,46.7,28,0.59,101.75,0.967
2026-01-05 05:33:30,29.01,51.67,39,1.07,93.18,0.9627
2026-01-05 05:34:00,25.75,49.57,34,1.35,108.53,0.9752
2026-01-05 05:34:30,28.77,47.01,39,1.71,93.41,0.958
2026-01-05 05:35:00,28.92,48.0,25,0.46,85.19,0.9482
2026-01-05 05:35:30,26.41,48.54,31,1.33,80.13,0.9533
2026-01-05 05:36:00,30.17,48.51,28,1.31,131.75,0.9576
2026-01-05 05:36:30,26.33,46.97,32,1.16,98.3,0.9434
2026-01-05 05:37:00,25.6,47.06,31,0.95,96.39,0.9583
2026-01-05 05:37:30,31.16,47.16,34,0.96,107.63,0.9615
2026-01-05 05:38:00,31.16,48.82,35,1.19,102.99,0.9683
2026-01-05 05:38:30,26.61,46.14,33,1.45,86.96,0.9569
2026-01-05 05:39:00,28.36,43.01,31,1.17,97.19,0.9718
2026-01-05 05:39:30,24.99,45.79,19,1.0,93.66,0.9525
2026-01-05 05:40:00,32.04,49.2,33,1.06,115.26,0.9573
2026-01-05 05:40:30,26.26,44.05,30,1.63,134.02,0.9581
2026-01-05 05:41:00,26.49,45.15,35,0.37,108.4,0.9656
2026-01-05 05:41:30,30.1,47.08,35,1.34,88.48,0.976
2026-01-05 05:42:00,27.81,49.12,21,1.89,122.46,0.9577
2026-01-05 05:42:30,30.54,48.68,29,1.53,88.3,0.9513
2026-01-05 05:43:00,32.32,49.56,29,0.89,91.02,0.9646
2026-01-05 05:43:30,25.94,48.32,37,1.22,115.86,0.9543
2026-01-05 05:44:00,28.38,45.69,38,0.88,106.23,0.9565
2026-01-05 05:44:30,25.86,46.43,40,1.37,85.85,0.9603
2026-01-05 05:45:00,28.66,54.6,34,1.08,122.57,0.9388
2026-01-05 05:45:30,29.38,51.68,32,0.4,95.33,0.9717
2026-01-05 05:46:00,30.3,46.05,30,0.99,106.97,0.9705
2026-01-05 05:46:30,32.33,48.64,27,0.61,109.55,0.9437
2026-01-05 05:47:00,28.58,48.38,28,0.77,100.42,0.9621
2026-01-05 05:47:30,32.44,48.99,34,0.9,85.77,0.9519
2026-01-05 05:48:00,30.56,48.49,23,0.89,120.19,0.9578
2026-01-05 05:48:30,25.08,52.53,33,1.47,108.11,0.9533
2026-01-05 05:49:00,27.23,52.1,39,1.7,111.05,0.9469
2026-01-05 05:49:30,33.24,46.17,35,0.47,71.79,0.9601
2026-01-05 05:50:00,27.06,43.93,36,2.35,123.53,0.9543
2026-01-05 05:50:30,29.52,49.68,39,1.12,103.2,0.9598
2026-01-05 05:51:00,31.23,47.68,33,1.98,121.12,0.9615
2026-01-05 05:51:30,34.73,47.17,42,1.57,152.04,0.9448
2026-01-05 05:52:00,27.58,48.83,36,2.27,93.24,0.9657
2026-01-05 05:52:30,33.14,49.4,29,2.0,121.71,0.9627
2026-01-05 05:53:00,30.34,48.49,34,1.62,104.02,0.9481
2026-01-05 05:53:30,26.58,46.53,35,1.29,106.79,0.9616
2026-01-05 05:54:00,27.93,51.01,33,1.09,111.08,0.9382
2026-01-05 05:54:30,27.44,50.04,26,1.87,126.51,0.9528
2026-01-05 05:55:00,30.76,50.36,32,1.75,94.07,0.9517
2026-01-05 05:55:30,27.49,48.81,40,1.22,85.07,0.9456
2026-01-05 05:56:00,31.15,51.85,36,1.12,115.92,0.954
2026-01-05 05:56:30,28.83,46.25,42,0.05,116.4,0.9518
2026-01-05 05:57:00,28.82,51.59,31,0.98,102.77,0.9605
2026-01-05 05:57:30,28.72,45.06,30,1.96,105.84,0.9608
2026-01-05 05:58:00,29.35,46.93,43,1.23,98.37,0.9672
2026-01-05 05:58:30,27.96,47.06,35,1.33,108.91,0.9772
2026-01-05 05:59:00,31.22,43.54,37,1.35,105.96,0.9586
2026-01-05 05:59:30,30.12,48.19,38,1.06,91.1,0.9864
2026-01-05 06:00:00,28.14,48.54,28,1.39,91.61,0.9517
2026-01-05 06:00:30,33.43,49.29,38,0.45,133.16,0.9442
2026-01-05 06:01:00,34.96,50.43,38,0.91,108.18,0.9513
2026-01-05 06:01:30,30.46,47.89,25,1.9,104.69,0.9512
2026-01-05 06:02:00,28.77,49.15,31,0.22,112.31,0.9611
2026-01-05 06:02:30,29.86,46.13,36,0.61,90.79,0.9484
2026-01-05 06:03:00,33.07,47.75,33,2.32,111.79,0.9593
2026-01-05 06:03:30,29.43,47.28,24,1.83,113.23,0.9541
2026-01-05 06:04:00,30.21,49.99,28,1.06,89.76,0.9735
2026-01-05 06:04:30,33.25,44.11,28,1.29,99.71,0.9426
2026-01-05 06:05:00,36.54,49.19,38,1.01,117.94,0.9519
2026-01-05 06:05:30,29.85,49.79,28,2.16,109.84,0.9685
2026-01-05 06:06:00,27.56,46.76,30,1.49,108.39,0.951
2026-01-05 06:06:30,27.74,46.08,36,1.13,97.12,0.9711
2026-01-05 06:07:00,30.62,51.2,33,1.49,106.87,0.9386
2026-01-05 06:07:30,35.15,48.39,40,0.99,105.23,0.9469
2026-01-05 06:08:00,34.66,49.32,38,2.05,125.36,0.9632
2026-01-05 06:08:30,26.69,47.31,31,1.73,110.57,0.9416
2026-01-05 06:09:00,30.47,45.76,36,0.55,116.25,0.9592
2026-01-05 06:09:30,36.76,50.44,34,1.78,87.35,0.9458
2026-01-05 06:10:00,32.12,44.48,36,0.87,110.14,0.9446
2026-01-05 06:10:30,32.39,48.83,43,1.38,97.09,0.9529
2026-01-05 06:11:00,27.17,49.65,39,2.62,99.6,0.9526
2026-01-05 06:11:30,29.48,49.26,38,1.36,125.22,0.9491
2026-01-05 06:12:00,34.25,49.96,37,1.23,145.64,0.947
2026-01-05 06:12:30,32.18,47.38,46,1.83,99.06,0.9603
2026-01-05 06:13:00,32.15,47.9,41,1.59,112.78,0.9547
2026-01-05 06:13:30,32.67,49.39,37,1.07,134.95,0.9446
2026-01-05 06:14:00,32.74,48.34,46,0.95,98.82,0.9453
2026-01-05 06:14:30,32.43,46.23,35,0.32,113.46,0.95
2026-01-05 06:15:00,27.08,51.2,31,1.8,99.65,0.971
2026-01-05 06:15:30,33.79,47.01,32,1.71,106.23,0.9533
2026-01-05 06:16:00,35.45,47.57,38,1.88,122.61,0.9533
2026-01-05 06:16:30,30.76,45.59,32,1.57,108.41,0.9556
2026-01-05 06:17:00,34.83,46.74,36,1.51,100.22,0.9691
2026-01-05 06:17:30,34.44,49.7,46,0.66,110.67,0.9585
2026-01-05 06:18:00,29.06,49.77,32,1.76,126.97,0.9574
2026-01-05 06:18:30,26.24,47.23,40,1.43,70.69,0.9672
2026-01-05 06:19:00,32.3,47.57,43,1.08,101.09,0.9582
2026-01-05 06:19:30,37.23,52.46,39,1.65,123.29,0.9421
2026-01-05 06:20:00,33.91,47.79,39,1.31,119.25,0.9557
2026-01-05 06:20:30,22.76,49.62,41,1.65,110.19,0.971
2026-01-05 06:21:00,33.0,50.18,43,1.61,98.58,0.9301
2026-01-05 06:21:30,30.63,50.83,36,1.83,114.28,0.9674
2026-01-05 06:22:00,31.26,50.29,41,2.19,86.76,0.9498
2026-01-05 06:22:30,34.7,52.45,39,1.29,123.72,0.9631
2026-01-05 06:23:00,31.16,50.06,44,2.39,123.82,0.9548
2026-01-05 06:23:30,32.07,50.52,38,1.54,96.81,0.9673
2026-01-05 06:24:00,28.9,48.59,39,2.44,106.66,0.9476
2026-01-05 06:24:30,30.67,52.77,24,0.94,153.97,0.9602
2026-01-05 06:25:00,29.09,49.41,39,1.87,140.91,0.9581
2026-01-05 06:25:30,30.79,51.07,35,0.93,86.92,0.9385
2026-01-05 06:26:00,29.81,47.19,40,0.85,66.48,0.9437
2026-01-05 06:26:30,31.09,48.33,46,1.15,126.85,0.9539
